Date 	Open 	High 	Low 	Close 	Shares Traded 	Turnover (? Cr)	India VIX	STT rate	Avg Share price	Trading Volume 
11-Aug-16	8572.8	8601.15	8540.05	8592.15	195114539	8634.8	14.2125	0.05	8570.6	1.007490724
12-Aug-16	8605.45	8684.3	8604.45	8672.15	272014034	11998.86	13.77	0.05	8644.375	1.388054081
16-Aug-16	8670.25	8682.35	8600.45	8642.55	231771409	10937.35	14.1825	0.05	8641.4	1.265691902
17-Aug-16	8639.8	8667.1	8603.6	8624.05	179540691	8161.38	14.78	0.05	8635.35	0.945112821
18-Aug-16	8648.85	8690.7	8645.05	8673.25	169431656	7900.6	14.55	0.05	8667.875	0.911480611
19-Aug-16	8694.3	8696.6	8647.1	8666.9	197770568	8354.88	14.5375	0.05	8671.85	0.963448399
22-Aug-16	8667	8684.85	8614	8629.15	156976546	7394.57	14.235	0.05	8649.425	0.854920414
23-Aug-16	8628.35	8642.15	8580	8632.6	193302503	7309.82	13.8975	0.05	8611.075	0.848885882
24-Aug-16	8648.5	8661.05	8620.9	8650.3	154168043	7199.72	13.4875	0.05	8640.975	0.833206901
25-Aug-16	8668.85	8683.05	8583.65	8592.2	219736214	10508.32	13.285	0.05	8633.35	1.217177573
26-Aug-16	8614.35	8622.95	8547.55	8572.55	152146666	7153.37	13.57	0.05	8585.25	0.833216272
29-Aug-16	8583.75	8622	8543.75	8607.45	133723771	6857.99	13.165	0.05	8582.875	0.799031793
30-Aug-16	8646.75	8750.6	8642.25	8744.35	154828719	8392.76	13.02	0.05	8696.425	0.965081628
31-Aug-16	8754.05	8819.2	8754.05	8786.2	373422334	22534.29	13.2425	0.05	8786.625	2.564612693
01-Sep-16	8793.6	8813.25	8759.95	8774.65	246336047	9653.93	13.34	0.05	8786.6	1.098710536
02-Sep-16	8796.35	8824.1	8768.2	8809.65	197385217	8231.93	12.94	0.05	8796.15	0.935856028
06-Sep-16	8852.7	8950.85	8848.45	8943	201617132	9571.31	12.75	0.05	8899.65	1.075470384
07-Sep-16	8968.7	8968.7	8913.35	8917.95	299145644	11430.95	13.145	0.05	8941.025	1.278483172
08-Sep-16	8915.5	8960.35	8896	8952.5	223937056	10773.98	13.115	0.05	8928.175	1.206739339
09-Sep-16	8934.3	8939.15	8858.7	8866.7	181344327	9976.28	13.23	0.05	8898.925	1.121065747
12-Sep-16	8732.95	8746.95	8699.4	8715.6	190199613	9248.73	15.24	0.05	8723.175	1.060248132
14-Sep-16	8710.65	8739.85	8688.9	8726.6	189984289	9112.57	14.7625	0.05	8714.375	1.04569404
15-Sep-16	8743.85	8751.95	8704.35	8742.55	149889703	7347.34	14.6775	0.05	8728.15	0.84179809
16-Sep-16	8780.85	8847.65	8750.5	8779.85	274039556	14430.63	14.58	0.05	8799.075	1.640016706
19-Sep-16	8788.45	8824.3	8774.2	8808.4	135814177	7364.64	14.94	0.05	8799.25	0.836962241
20-Sep-16	8816.1	8816.45	8759.3	8775.9	140718486	7035.07	14.78	0.05	8787.875	0.800542793
21-Sep-16	8790.3	8826.85	8757.3	8777.15	153441330	7572.41	14.805	0.05	8792.075	0.861276775
22-Sep-16	8873.35	8893.35	8837.8	8867.45	178136644	9305.56	13.34	0.05	8865.575	1.049628479
23-Sep-16	8880.75	8885.2	8820.3	8831.55	191618169	9793.98	13.2475	0.05	8852.75	1.106320635
26-Sep-16	8807.9	8809.55	8715.1	8723.05	169050086	8518.5	14.565	0.05	8762.325	0.972173481
27-Sep-16	8748.9	8768.5	8690.5	8706.4	156100521	7446.12	14.25	0.05	8729.5	0.852983561
28-Sep-16	8711.2	8767.05	8703.15	8745.15	170643694	8348.19	13.8475	0.05	8735.1	0.955706288
29-Sep-16	8792.7	8800.65	8558.25	8591.25	384395249	19467.3	18.45	0.05	8679.45	2.242918618
30-Sep-16	8581.5	8637.15	8555.2	8611.15	187333285	8849.27	17.18	0.05	8596.175	1.029442746
03-Oct-16	8666.15	8745.2	8635	8738.1	141472076	7173.62	15.62	0.05	8690.1	0.825493378
04-Oct-16	8770	8783.65	8736.1	8769.15	189990151	8251.59	14.9925	0.05	8759.875	0.94197577
05-Oct-16	8806.35	8806.95	8731.4	8743.95	162103951	6866.33	14.925	0.05	8769.175	0.783007524
06-Oct-16	8768.7	8781.15	8684.65	8709.55	168713605	8114.93	14.835	0.05	8732.9	0.929236565
07-Oct-16	8721.7	8723.7	8663.8	8697.6	155053800	8144.3	14.485	0.05	8693.75	0.936799425
10-Oct-16	8735.35	8745.8	8703.95	8708.8	111794053	5159.83	14.285	0.05	8724.875	0.591393
13-Oct-16	8671.5	8681.55	8541.35	8573.35	218861324	10581.55	15.425	0.05	8611.45	1.228776803
14-Oct-16	8594	8604.45	8549.8	8583.4	167848947	9613.47	14.8875	0.05	8577.125	1.120826617
17-Oct-16	8612.95	8615.4	8506.15	8520.4	203516577	8590.35	15.655	0.05	8560.775	1.003454711
18-Oct-16	8556.05	8685.1	8555.9	8677.9	216626083	9162.11	14.5375	0.05	8620.5	1.062828142
19-Oct-16	8697.5	8698.75	8636.7	8659.1	177397872	7790.01	14.6125	0.05	8667.725	0.898737558
20-Oct-16	8693.35	8727	8678.3	8699.4	165952091	7120.32	14.165	0.05	8702.65	0.818178371
21-Oct-16	8708.6	8709.1	8652.05	8693.05	162162047	8022.44	13.83	0.05	8680.575	0.924183018
24-Oct-16	8709.85	8736.95	8684.15	8708.95	161966274	6876.28	14.3325	0.05	8710.55	0.789419727
25-Oct-16	8721.7	8722.65	8663.45	8691.3	195696479	8718.02	14.4825	0.05	8693.05	1.00287241
26-Oct-16	8657.3	8657.3	8596.6	8615.25	226133074	9696.9	14.4525	0.05	8626.95	1.124024134
27-Oct-16	8607.1	8624.85	8550.25	8615.25	250336333	12300.53	14.085	0.05	8587.55	1.432367788
28-Oct-16	8625	8653.75	8581.75	8638	180906084	8953.72	14.6525	0.05	8617.75	1.038985814
30-Oct-16	8672.35	8678.25	8616.25	8625.7	16610872	805.89	15.49	0.05	8647.25	0.093196103
01-Nov-16	8653.15	8669.6	8614.5	8626.25	170068995	8441.3	15.735	0.05	8642.05	0.976770558
02-Nov-16	8542.8	8549.5	8504.85	8514	160130480	7683.07	16.7975	0.05	8527.175	0.901010006
03-Nov-16	8499.85	8537.65	8476.15	8484.95	175773254	7558.06	16.465	0.05	8506.9	0.888462307
04-Nov-16	8503.6	8504	8400.25	8433.75	231783152	11798.48	16.8475	0.05	8452.125	1.395918778
07-Nov-16	8535.75	8535.85	8481.45	8497.05	178070534	8436.7	16.5075	0.05	8508.65	0.991543899
08-Nov-16	8540	8559.4	8480.1	8543.55	201759648	8515.57	16.77	0.05	8519.75	0.999509375
09-Nov-16	8067.5	8476.2	8002.25	8432	323968654	15536.37	16.62	0.05	8239.225	1.885659149
10-Nov-16	8555.6	8598.45	8510.7	8525.75	271196930	12386.39	15.4575	0.05	8554.575	1.447925817
11-Nov-16	8456.65	8460.6	8284.95	8296.3	275221694	12485.11	17.365	0.05	8372.775	1.491155561
15-Nov-16	8284.85	8288.55	8093.2	8108.45	370298063	17387.22	20.145	0.05	8190.875	2.122754895
16-Nov-16	8205.65	8210.05	8089.4	8111.6	277801233	13705.03	19.5025	0.05	8149.725	1.681655516
17-Nov-16	8105.1	8151.25	8060.3	8079.95	197183084	8713.06	18.71	0.05	8105.775	1.074920042
18-Nov-16	8097.55	8128.95	8048.3	8074.1	166199545	7901.64	17.805	0.05	8088.625	0.976882968
21-Nov-16	8102.1	8102.45	7916.4	7929.1	225608889	9199.11	19.0975	0.05	8009.425	1.148535631
22-Nov-16	7989.15	8019.05	7938.15	8002.3	216677654	9000.44	18.465	0.05	7978.6	1.128072594
23-Nov-16	8051.2	8055.2	7973.1	8033.3	186602328	8681.67	18.04	0.05	8014.15	1.083292676
24-Nov-16	8011.8	8024.85	7952.55	7965.5	268619026	11868.11	17.16	0.05	7988.7	1.485612177
25-Nov-16	8007.95	8122.25	7976.75	8114.3	183355873	8920.79	17.6125	0.05	8049.5	1.108241506
28-Nov-16	8080.65	8146.5	8066.5	8126.9	195595287	8666.87	18.055	0.05	8106.5	1.06912601
29-Nov-16	8131.55	8197.35	8128.7	8142.15	195618384	8486.32	17.7075	0.05	8163.025	1.039604803
30-Nov-16	8172.15	8234.25	8139.25	8224.5	255725357	14473.78	16.85	0.05	8186.75	1.767951873
01-Dec-16	8244	8250.8	8185.05	8192.9	162597213	7720.96	16.6875	0.05	8217.925	0.939526705
02-Dec-16	8153.55	8159.3	8070.05	8086.8	176767415	8050.5	17.9325	0.05	8114.675	0.992091489
05-Dec-16	8088.75	8141.9	8056.85	8128.75	130435865	6432.02	17.2875	0.05	8099.375	0.794137819
06-Dec-16	8153.15	8178.7	8130.85	8143.15	118854323	5417.56	17.105	0.05	8154.775	0.664342057
07-Dec-16	8168.4	8190.45	8077.5	8102.05	175024334	7900.03	16.845	0.05	8133.975	0.97123854
08-Dec-16	8152.1	8256.25	8151.75	8246.85	146857616	7275.01	15.525	0.05	8204	0.886763774
09-Dec-16	8271.7	8274.95	8241.95	8261.75	154344775	6866.81	15.0675	0.05	8258.45	0.83148896
12-Dec-16	8230.65	8230.65	8154.45	8170.8	111432551	5026.02	16.1925	0.05	8192.55	0.613486643
13-Dec-16	8196.15	8228.85	8155.8	8221.8	189739559	8976.54	15.9225	0.05	8192.325	1.095725572
14-Dec-16	8229.35	8229.4	8165.1	8182.45	149132520	6763.63	16.5925	0.05	8197.25	0.82510964
15-Dec-16	8128.4	8225.9	8121.95	8153.6	187425988	8579.44	15.655	0.05	8173.925	1.049610805
16-Dec-16	8178.2	8178.7	8127.45	8139.45	209268331	9854.07	15.2525	0.05	8153.075	1.208632326
19-Dec-16	8126	8132.5	8094.85	8104.35	110669713	5272.2	14.8375	0.05	8113.675	0.649791864
20-Dec-16	8110.6	8124.1	8062.75	8082.4	132026742	6296.67	14.5375	0.05	8093.425	0.77799819
21-Dec-16	8105.85	8112.55	8053.25	8061.3	127543733	6304.6	14.705	0.05	8082.9	0.779992329
22-Dec-16	8043.85	8046.45	7964.95	7979.1	126409580	6206.58	15.5525	0.05	8005.7	0.77527012
23-Dec-16	7972.5	8022.6	7942.05	7985.75	127921701	5907.28	15.1275	0.05	7982.325	0.740045037
26-Dec-16	7965.1	7970.05	7893.8	7908.25	110171222	4808.67	16.6025	0.05	7931.925	0.606242495
27-Dec-16	7915.05	8044.65	7903.7	8032.85	122463312	5282.66	15.0825	0.05	7974.175	0.662471039
28-Dec-16	8047.55	8100.55	8028.4	8034.85	130580701	5816.34	15.5425	0.05	8064.475	0.721229838
29-Dec-16	8030.6	8111.1	8020.8	8103.6	183984077	7635.4	15.2825	0.05	8065.95	0.946621291
30-Dec-16	8119.65	8197	8114.75	8185.8	131457250	5800.7	15.465	0.05	8155.875	0.711229635
02-Jan-17	8210.1	8212	8133.8	8179.5	122016111	5255.49	15.83	0.05	8172.9	0.643038579
03-Jan-17	8196.05	8219.1	8148.6	8192.25	131186021	6053.67	15.9575	0.05	8183.85	0.739709306
04-Jan-17	8202.65	8218.5	8180.9	8190.5	136476345	6543.13	15.89	0.05	8199.7	0.797971877
05-Jan-17	8226.65	8282.65	8223.7	8273.8	163957452	8180.68	15.05	0.05	8253.175	0.991216108
06-Jan-17	8281.85	8306.85	8233.25	8243.8	143689850	7298.74	14.9125	0.05	8270.05	0.882550891
09-Jan-17	8259.35	8263	8227.75	8236.05	102211190	5197.62	15.48	0.05	8245.375	0.630367934
10-Jan-17	8262.7	8293.8	8261	8288.6	147312927	6904.57	15.195	0.05	8277.4	0.834147196
11-Jan-17	8327.8	8389	8322.25	8380.65	192285417	8938.68	14.8075	0.05	8355.625	1.069779939
12-Jan-17	8391.05	8417.2	8382.3	8407.2	177948383	7359.24	14.6125	0.05	8399.75	0.876126075
13-Jan-17	8457.65	8461.05	8373.15	8400.35	190949616	9156.16	14.3825	0.05	8417.1	1.087804588
16-Jan-17	8390.95	8426.7	8374.4	8412.8	127938836	6043.67	15.065	0.05	8400.55	0.719437418
17-Jan-17	8415.05	8440.9	8378.3	8398	125781216	6389.21	15.3925	0.05	8409.6	0.75975195
18-Jan-17	8403.85	8460.3	8397.4	8417	168867039	7411.23	15.1825	0.05	8428.85	0.879269414
19-Jan-17	8418.4	8445.15	8404.05	8435.1	170956149	7324.14	15.02	0.05	8424.6	0.869375401
20-Jan-17	8404.35	8423.65	8340.95	8349.35	208901233	9014.51	15.79	0.05	8382.3	1.07542202
23-Jan-17	8329.6	8404.15	8327.2	8391.5	200993100	8664.94	15.905	0.05	8365.675	1.035772965
24-Jan-17	8407.05	8480.95	8398.15	8475.8	184745781	8524.17	15.285	0.05	8439.55	1.010026601
25-Jan-17	8499.45	8612.6	8493.95	8602.75	301490150	13901.89	15.17	0.05	8553.275	1.625329479
27-Jan-17	8610.5	8672.7	8606.9	8641.25	283905821	11568.92	16.005	0.05	8639.8	1.339026366
30-Jan-17	8635.55	8662.6	8617.75	8632.75	314110760	9333.49	16.67	0.05	8640.175	1.080243166
31-Jan-17	8629.45	8631.75	8552.4	8561.3	537110119	14721.17	16.825	0.05	8592.075	1.713342819
01-Feb-17	8570.35	8722.4	8537.5	8716.4	337797412	13494.05	13.97	0.05	8629.95	1.563630148
02-Feb-17	8724.75	8757.6	8685.8	8734.25	292329202	11555.02	13.52	0.05	8721.7	1.324858686
03-Feb-17	8735.15	8748.25	8707.75	8740.95	196936238	8193.45	13.1275	0.05	8728	0.938754583
06-Feb-17	8785.45	8814.1	8770.2	8801.05	200403782	8701.51	13.3975	0.05	8792.15	0.989690804
07-Feb-17	8805.7	8809.3	8741.05	8768.3	233294532	9060.63	13.5075	0.05	8775.175	1.032529836
08-Feb-17	8774.55	8791.25	8715	8769.05	225485726	9110.24	13.35	0.05	8753.125	1.040798572
09-Feb-17	8795.55	8821.4	8724.1	8778.4	193282248	8972.67	13.235	0.05	8772.75	1.022788749
10-Feb-17	8812.35	8822.1	8771.2	8793.55	232947341	10320.17	13.1775	0.05	8796.65	1.173193204
13-Feb-17	8819.8	8826.9	8754.2	8805.05	211180353	8659.48	13.6925	0.05	8790.55	0.98508967
14-Feb-17	8819.9	8820.45	8772.5	8792.3	194133563	8494.44	13.8025	0.05	8796.475	0.965664087
15-Feb-17	8778.95	8807.9	8712.85	8724.7	222828919	10472.37	14.2125	0.05	8760.375	1.195424853
16-Feb-17	8739	8783.95	8719.6	8778	190277738	9695.63	13.73	0.05	8751.775	1.107847265
17-Feb-17	8883.7	8896.45	8804.25	8821.7	307526025	23432.58	13.4325	0.05	8850.35	2.647644443
20-Feb-17	8818.55	8886.25	8809.8	8879.2	173022362	7833.53	13.61	0.05	8848.025	0.885342209
21-Feb-17	8890.75	8920.8	8860.95	8907.85	181091326	8863.71	13.525	0.05	8890.875	0.99694462
22-Feb-17	8931.6	8960.75	8905.25	8926.9	254677956	13514.08	13.7	0.05	8933	1.512826598
23-Feb-17	8956.4	8982.15	8927.55	8939.5	388874096	17243.08	13.4	0.05	8954.85	1.925557659
27-Feb-17	8943.7	8951.8	8888.65	8896.7	195847099	10388.83	13.675	0.05	8920.225	1.164637663
28-Feb-17	8898.95	8914.75	8867.6	8879.6	302722890	13819.57	13.7925	0.05	8891.175	1.554301878
01-Mar-17	8904.4	8960.8	8898.6	8945.8	212328974	9681.99	13.575	0.05	8929.7	1.084245831
02-Mar-17	8982.85	8992.5	8879.8	8899.75	225608140	10075.19	13.3625	0.05	8936.15	1.127464288
03-Mar-17	8883.5	8907.1	8860.1	8897.55	208915878	9783.57	13.3525	0.05	8883.6	1.101306903
06-Mar-17	8915.1	8967.8	8914	8963.45	180194586	8955.06	13.64	0.05	8940.9	1.001583733
07-Mar-17	8977.75	8977.85	8932.8	8946.9	178827506	8149.28	13.875	0.05	8955.325	0.909992658
08-Mar-17	8950.7	8957.05	8891.95	8924.3	183325544	9489.36	14.075	0.05	8924.5	1.063293182
09-Mar-17	8914.5	8945.8	8899.5	8927	176810453	8493.21	14.39	0.05	8922.65	0.951870801
10-Mar-17	8953.7	8975.7	8903.95	8934.55	157419999	7385.28	13.9575	0.05	8939.825	0.826110131
14-Mar-17	9091.65	9122.75	9060.5	9087	278726933	14087.57	12.4	0.05	9091.625	1.549510676
15-Mar-17	9086.85	9106.55	9075.5	9084.8	248033251	9671.51	12.4225	0.05	9091.025	1.063852536
16-Mar-17	9129.65	9158.45	9128.55	9153.7	215096446	9275.05	11.91	0.05	9143.5	1.01438727
17-Mar-17	9207.8	9218.4	9147.6	9160.05	295554265	13226.29	11.8525	0.05	9183	1.440301644
20-Mar-17	9166.95	9167.6	9116.3	9126.85	342395900	9251.16	12.0175	0.05	9141.95	1.011946029
21-Mar-17	9133.95	9147.75	9087.2	9121.5	255396073	10191.6	11.9425	0.05	9117.475	1.117809481
22-Mar-17	9047.2	9072.9	9019.3	9030.45	239463699	10065.92	12.27	0.05	9046.1	1.112735875
23-Mar-17	9048.75	9099.05	9048.6	9086.3	197705274	8699.36	11.835	0.05	9073.825	0.958731296
24-Mar-17	9104	9133.55	9089.4	9108	210021581	8853.03	11.9775	0.05	9111.475	0.971635218
27-Mar-17	9093.45	9094.85	9024.65	9045.2	209036051	8921.57	12.435	0.05	9059.75	0.984747924
28-Mar-17	9081.5	9110.4	9079.8	9100.8	188985603	8139.28	12.1175	0.05	9095.1	0.894908247
29-Mar-17	9128.7	9153.15	9109.1	9143.8	250902906	11089.43	12.0875	0.05	9131.125	1.214464811
30-Mar-17	9142.6	9183.15	9136.35	9173.75	333410368	15585.42	12.15	0.05	9159.75	1.701511504
31-Mar-17	9158.9	9191.7	9152.1	9173.75	196771674	10955.05	12.42	0.05	9171.9	1.194414462
03-Apr-17	9220.6	9245.35	9192.4	9237.85	143444541	8337.06	11.4925	0.05	9218.875	0.904346789
05-Apr-17	9264.4	9273.9	9215.4	9265.15	190529461	11461.96	11.55	0.05	9244.65	1.239847912
06-Apr-17	9245.8	9267.95	9218.85	9261.95	191937207	10332.6	11.29	0.05	9243.4	1.117835429
07-Apr-17	9223.7	9250.5	9188.1	9198.3	195918747	10217.13	11.6925	0.05	9219.3	1.108232729
10-Apr-17	9225.6	9225.65	9174.85	9181.45	139968750	8140.08	11.62	0.05	9200.25	0.884767262
11-Apr-17	9184.55	9242.7	9172.85	9237	206261727	9385.2	11.395	0.05	9207.775	1.019269042
12-Apr-17	9242.5	9246.4	9161.8	9203.45	166755013	8412.97	11.6275	0.05	9204.1	0.914045914
13-Apr-17	9202.5	9202.65	9144.95	9150.8	171695600	8908.17	11.5775	0.05	9173.8	0.971044714
17-Apr-17	9144.75	9160	9120.25	9139.3	132244225	6473.27	11.8925	0.05	9140.125	0.708225544
18-Apr-17	9163	9217.9	9095.45	9105.15	179569574	8527.5	12.375	0.05	9156.675	0.931287831
19-Apr-17	9112.2	9120.5	9075.15	9103.5	179117382	8950.27	12.215	0.05	9097.825	0.983781288
20-Apr-17	9108.1	9143.9	9102.65	9136.4	175629897	8843.5	11.56	0.05	9123.275	0.969333929
21-Apr-17	9179.1	9183.65	9088.75	9119.4	159981265	8476.63	11.4225	0.05	9136.2	0.927806966
24-Apr-17	9135.35	9225.4	9130.55	9217.95	172908048	9720.75	11.625	0.05	9177.975	1.059138862
25-Apr-17	9273.05	9309.2	9250.35	9306.6	173896951	10426.02	11.155	0.05	9279.775	1.123520775
26-Apr-17	9336.2	9367	9301.35	9351.85	191395120	10483.32	11.74	0.05	9334.175	1.123111577
27-Apr-17	9359.15	9367.15	9322.65	9342.15	215881711	12910.38	11.07	0.05	9344.9	1.381542874
28-Apr-17	9340.95	9342.65	9282.25	9304.05	167229353	8673.32	10.86	0.05	9312.45	0.931368222
02-May-17	9339.85	9352.55	9269.9	9313.8	166558241	9110.59	11.4475	0.05	9311.225	0.978452352
03-May-17	9344.7	9346.3	9298.4	9311.95	156342492	7975.14	11.5275	0.05	9322.35	0.855486009
04-May-17	9360.95	9365.65	9323.25	9359.9	277895923	12379.74	11.3325	0.05	9344.45	1.324822756
05-May-17	9374.55	9377.1	9272	9285.3	239133531	10466.68	11.9875	0.05	9324.55	1.12248634
08-May-17	9311.45	9338.7	9297.95	9314.05	179709949	8300.22	11.665	0.05	9318.325	0.89074163
09-May-17	9337.35	9338.95	9307.7	9316.85	136417428	7504.66	11.1125	0.05	9323.325	0.804933862
10-May-17	9339.65	9414.75	9336	9407.3	157363135	8619.06	10.9475	0.05	9375.375	0.919329627
11-May-17	9448.6	9450.65	9411.3	9422.4	176439840	9289.89	10.8375	0.05	9430.975	0.985040253
12-May-17	9436.65	9437.75	9372.55	9400.9	159079418	9813.47	10.6275	0.05	9405.15	1.043414512
15-May-17	9433.55	9449.25	9423.1	9445.4	145163953	7790.97	10.675	0.05	9436.175	0.825649164
16-May-17	9461	9517.2	9456.35	9512.25	171709433	9209.89	10.56	0.05	9486.775	0.97081358
17-May-17	9517.6	9532.6	9486.1	9525.75	211856040	10726.23	10.635	0.05	9509.35	1.127966685
18-May-17	9453.2	9489.1	9418.1	9429.45	199340647	10782.46	11.785	0.05	9453.6	1.140566557
19-May-17	9469.9	9505.75	9390.75	9427.9	259861396	11544.77	11.3025	0.05	9448.25	1.22189506
22-May-17	9480.25	9498.65	9427.9	9438.25	202874757	9432.97	11.2025	0.05	9463.275	0.99679762
23-May-17	9445.05	9448.05	9370	9386.15	231345629	11553.27	12.2025	0.05	9409.025	1.227892369
24-May-17	9410.9	9431.9	9341.65	9360.55	218265181	11045.95	11.83	0.05	9386.775	1.17675666
25-May-17	9384.05	9523.3	9379.2	9509.75	298147347	16964.26	10.4475	0.05	9451.25	1.794922365
26-May-17	9507.75	9604.9	9495.4	9595.1	225647631	11204.36	10.8625	0.05	9550.15	1.173212986
29-May-17	9560.05	9637.75	9547.7	9604.9	242266034	12484.61	11.7875	0.05	9592.725	1.301466476
30-May-17	9590.65	9635.3	9581.2	9624.55	199894193	9765.4	11.765	0.05	9608.25	1.016355736
31-May-17	9636.55	9649.6	9609.25	9621.25	427053433	19605.94	11.7625	0.05	9629.425	2.036044727
01-Jun-17	9603.55	9634.65	9589.9	9616.1	181533283	9482.61	11.3075	0.05	9612.275	0.986510477
02-Jun-17	9657.15	9673.5	9637.45	9653.5	167195027	8564.3	10.81	0.05	9655.475	0.886988988
05-Jun-17	9656.3	9687.2	9640.7	9675.1	131685021	7192.24	11.015	0.05	9663.95	0.744233983
06-Jun-17	9704.25	9709.3	9630.2	9637.15	150379695	8416.55	11.1325	0.05	9669.75	0.870399959
07-Jun-17	9663.95	9678.55	9630.55	9663.9	165669924	8989.36	10.89	0.05	9654.55	0.93110088
08-Jun-17	9682.4	9688.7	9641.5	9647.25	160165459	8822.63	11.0675	0.05	9665.1	0.912833804
09-Jun-17	9638.55	9676.25	9608.15	9668.25	163897548	9078.71	10.8625	0.05	9642.2	0.941560017
12-Jun-17	9646.7	9647.05	9598.5	9616.4	145786938	7686.89	11.4225	0.05	9622.775	0.798822585
13-Jun-17	9615.55	9654.15	9595.4	9606.9	133734363	7056.83	11.34	0.05	9624.775	0.733194282
14-Jun-17	9621.55	9627.4	9580.45	9618.15	187378750	10540.68	11.18	0.05	9603.925	1.097538767
15-Jun-17	9617.9	9621.4	9560.8	9578.05	176423424	9868.08	11.325	0.05	9591.1	1.028878856
16-Jun-17	9595.45	9615.85	9565.5	9588.05	219808528	11920.62	10.915	0.05	9590.675	1.242938584
19-Jun-17	9626.4	9673.3	9614.9	9657.55	146146062	8144.36	10.6275	0.05	9644.1	0.844491451
20-Jun-17	9670.5	9676.5	9643.75	9653.5	164437226	8476.67	10.6575	0.05	9660.125	0.877490716
21-Jun-17	9648.1	9650.45	9608.6	9633.6	148490556	8023.4	10.915	0.05	9629.525	0.833208284
22-Jun-17	9642.65	9698.85	9617.75	9630	204888654	10738.45	11.2075	0.05	9658.3	1.111836452
23-Jun-17	9643.25	9647.65	9565.3	9574.95	180580579	9092.74	11.5575	0.05	9606.475	0.946522007
27-Jun-17	9594.05	9615.4	9473.45	9511.4	209593904	11084.51	12.5075	0.05	9544.425	1.161359642
28-Jun-17	9520.2	9522.5	9474.35	9491.25	177652206	9103.73	11.99	0.05	9498.425	0.958446269
29-Jun-17	9522.95	9575.8	9493.8	9504.1	267283587	13395.85	11.3825	0.05	9534.8	1.404942946
30-Jun-17	9478.5	9535.8	9448.75	9520.9	185202600	8783.59	11.7325	0.05	9492.275	0.925340869
03-Jul-17	9587.95	9624	9543.55	9615	188690599	8720.76	11.2	0.05	9583.775	0.909950411
04-Jul-17	9645.9	9650.65	9595.5	9613.3	149313755	7774.69	11.275	0.05	9623.075	0.807921584
05-Jul-17	9619.75	9643.65	9607.35	9637.6	134849476	7311.1	11.1525	0.05	9625.5	0.759555348
06-Jul-17	9653.6	9700.7	9639.95	9674.55	152001940	7539.21	10.9825	0.05	9670.325	0.779623229
07-Jul-17	9670.35	9684.25	9642.65	9665.8	146232151	8514.53	10.8675	0.05	9663.45	0.881106644
10-Jul-17	9719.3	9782.15	9646.45	9771.05	40142973	1920.78	10.9125	0.05	9714.3	0.197727062
11-Jul-17	9797.45	9830.05	9778.85	9786.05	185322358	9908.41	10.89	0.05	9804.45	1.010603348
12-Jul-17	9807.3	9824.95	9787.7	9816.1	150045594	7966.44	11.0525	0.05	9806.325	0.812377726
13-Jul-17	9855.8	9897.25	9853.45	9891.7	186866752	10244.56	11.2475	0.05	9875.35	1.037387029
14-Jul-17	9913.3	9913.3	9845.45	9886.35	164456602	9187.71	11.1725	0.05	9879.375	0.929988992
17-Jul-17	9908.15	9928.2	9894.7	9915.95	168596771	8310.48	11.4575	0.05	9911.45	0.838472676
18-Jul-17	9832.7	9885.35	9792.05	9827.15	303007860	13184.22	11.49	0.05	9838.7	1.340036793
19-Jul-17	9855.95	9905.05	9851.65	9899.6	206376192	10935.6	11.255	0.05	9878.35	1.107026983
20-Jul-17	9920.2	9922.55	9863.45	9873.3	166083004	8942.56	11.315	0.05	9893	0.90392803
21-Jul-17	9899.6	9924.7	9838	9915.25	193286125	11860.28	11.085	0.05	9881.35	1.200269194
24-Jul-17	9936.8	9982.05	9919.6	9966.4	179905535	10837.2	11.3125	0.05	9950.825	1.089075529
25-Jul-17	10010.55	10011.3	9949.1	9964.55	191206247	10491.32	10.9125	0.05	9980.2	1.051213403
26-Jul-17	9983.65	10025.95	9965.95	10020.65	203697844	11403.3	11.17	0.05	9995.95	1.140792021
27-Jul-17	10063.25	10114.85	10005.5	10020.55	296782048	18601.99	11.2175	0.05	10060.175	1.849072208
28-Jul-17	9996.55	10026.05	9944.5	10014.5	197491415	11996.8	11.1375	0.05	9985.275	1.201449134
31-Jul-17	10034.7	10085.9	10016.95	10077.1	245096535	13131.89	11.9	0.05	10051.425	1.306470476
01-Aug-17	10101.05	10128.6	10065.75	10114.65	190000516	11515.29	11.9075	0.05	10097.175	1.140446709
02-Aug-17	10136.3	10137.85	10054.2	10081.5	166463276	9165.92	11.9425	0.05	10096.025	0.907874139
03-Aug-17	10081.15	10081.15	9998.25	10013.65	198665837	10714.1	11.6425	0.05	10039.7	1.067173322
04-Aug-17	10008.6	10075.25	9988.35	10066.4	184082134	10397.88	11.39	0.05	10031.8	1.036491956
07-Aug-17	10074.8	10088.1	10046.35	10057.4	141566282	7827.95	11.895	0.05	10067.225	0.7775678
08-Aug-17	10068.35	10083.8	9947	9978.55	209645343	10780.41	12.77	0.05	10015.4	1.07638337
